question_id,question,option_a,option_b,option_c,option_d,correct_answer,domain,topic,difficulty_level
FS_1329,"In REST API design, what is the recommended way to handle errors consistently?",Return 200 with error flag in body,Use different error formats per endpoint,Return appropriate HTTP status codes with structured error messages,Always return 500 for all errors,C,Full Stack MERN,Backend Development,28
FS_1330,Which REST API design approach uses `/api/v1/users` to organize routes?,Query-based versioning,Header-based versioning,URI versioning,Media type versioning,C,Full Stack MERN,Backend Development,27
FS_1331,What is the purpose of `morgan` in an Express REST API?,Authentication middleware,HTTP request logger,CORS handler,Session manager,B,Full Stack MERN,Backend Development,50
FS_1332,"In REST, what does 'idempotent' mean for an HTTP method?",The method requires authentication,Multiple identical requests produce the same result,The method is always cached,The method returns no body,B,Full Stack MERN,Backend Development,47
FS_1333,Which of the following HTTP methods is NOT idempotent?,GET,PUT,DELETE,POST,D,Full Stack MERN,Backend Development,41
FS_1334,What is a resource representation in the context of RESTful services?,A database schema,"The data format returned by the server (e.g., JSON) for a resource",A server-side model class,An ORM entity,B,Full Stack MERN,Backend Development,39
FS_1335,Which middleware configuration correctly allows only requests from 'https://myapp.com' in Express?,app.use(cors()),app.use(cors({ origin: 'https://myapp.com' })),app.use(cors({ allow: 'https://myapp.com' })),app.use(cors({ whitelist: 'https://myapp.com' })),B,Full Stack MERN,Backend Development,41
FS_1336,What is the main advantage of using Express Router over defining all routes in a single file?,Faster response times,Better modularity and code organization,Automatic documentation generation,Built-in authentication,B,Full Stack MERN,Backend Development,36
FS_1337,Which npm package is commonly used to load environment variables from a `.env` file into `process.env`?,env-config,dotenv,config,env-loader,B,Full Stack MERN,Backend Development,42
FS_1338,Where should the `require('dotenv').config()` call be placed in a Node.js application?,At the end of the main file,Inside each route file,As early as possible in the entry point file,Inside middleware only,C,Full Stack MERN,Backend Development,28
FS_1339,What is the correct syntax to access an environment variable named `DB_URI` in Node.js?,env.DB_URI,process.env['DB_URI'],process.DB_URI,global.DB_URI,B,Full Stack MERN,Backend Development,48
FS_1340,Why should `.env` files be added to `.gitignore`?,To reduce repository size,To prevent sensitive credentials from being committed to version control,Because they cause build errors,Because Git cannot parse them,B,Full Stack MERN,Backend Development,48
FS_1341,What is the best practice for sharing environment variable names with your team without exposing values?,Share the .env file via email,Commit a .env.example file with placeholder values,Store them in a public README,Hard-code them in comments,B,Full Stack MERN,Backend Development,30
FS_1342,Which Node.js environment value indicates the application is running in production?,process.env.MODE = 'prod',process.env.NODE_ENV = 'production',process.env.ENV = 'live',process.env.STAGE = 'production',B,Full Stack MERN,Backend Development,28
FS_1343,What does `process.env.PORT || 3000` accomplish in a Node.js server?,Sets PORT to 3000 always,Throws an error if PORT is not defined,"Uses the PORT env variable if set, otherwise defaults to 3000",Reads PORT from a config file,C,Full Stack MERN,Backend Development,40
FS_1344,Which of the following is a security risk when using environment variables?,Using them in configuration files,Logging `process.env` to the console in production,Setting a PORT variable,Using NODE_ENV,B,Full Stack MERN,Backend Development,48
FS_1345,What type of values does `process.env` always store in Node.js?,Numbers,Objects,Strings,Booleans,C,Full Stack MERN,Backend Development,30
FS_1346,"When deploying to platforms like Heroku or Vercel, how are environment variables typically managed?",By committing a .env file,Through the platform's dashboard or CLI settings,By hard-coding in package.json,Via a public config file,B,Full Stack MERN,Backend Development,47
FS_1347,What is the purpose of the `cross-env` npm package?,Load .env files,Set environment variables consistently across different operating systems,Encrypt environment variables,Validate environment variable types,B,Full Stack MERN,Backend Development,28
FS_1348,"How can you define multiple environment configurations (dev, test, prod) using dotenv?",Use one .env file for all,"Create .env.development, .env.test, .env.production files and load based on NODE_ENV",Use a switch statement in package.json,Use multiple dotenv packages,B,Full Stack MERN,Backend Development,31
FS_1349,What will `process.env.UNDEFINED_VAR` return if the variable is not set?,,FALSE,undefined,0,C,Full Stack MERN,Backend Development,48
FS_1350,Which of the following correctly validates that a required environment variable exists at startup?,if (!process.env.JWT_SECRET) { console.log('missing') },if (!process.env.JWT_SECRET) { throw new Error('JWT_SECRET is required') },process.env.JWT_SECRET = process.env.JWT_SECRET || '',const secret = process.env.JWT_SECRET ?? '',B,Full Stack MERN,Backend Development,39
FS_1351,Which npm package can validate and parse environment variables with type checking using a schema?,dotenv,joi + dotenv,envalid,All of the above,D,Full Stack MERN,Backend Development,49
FS_1352,Which Node.js library is commonly used alongside Mocha or Jest to make HTTP requests in API tests?,axios,supertest,request,node-fetch,B,Full Stack MERN,Backend Development,27
FS_1353,What does a 200 OK response in an API test assert?,The request was created,The request succeeded,The server is unreachable,Authentication failed,B,Full Stack MERN,Backend Development,43
FS_1354,"In Jest, which function is used to group related test cases together?",test(),it(),describe(),suite(),C,Full Stack MERN,Backend Development,31
FS_1355,Which of the following is a correct supertest assertion for a JSON API response?,expect(res.body).toBe('json'),expect(res.headers['content-type']).toMatch(/json/),expect(res.type).toBe('JSON'),expect(res.json).toBe(true),B,Full Stack MERN,Backend Development,49
FS_1356,What is the purpose of `beforeEach()` in a Jest test suite for API testing?,Clean up after tests,Run setup code before each individual test,Skip failing tests,Mock external dependencies,B,Full Stack MERN,Backend Development,30
FS_1357,Which Jest function is used to create a mock implementation of a function?,jest.stub(),jest.spy(),jest.fn(),jest.mock(),C,Full Stack MERN,Backend Development,39
FS_1358,What does TDD stand for in the context of API development?,Test Driven Deployment,Test Debug Development,Test Driven Development,Total Dependency Design,C,Full Stack MERN,Backend Development,42
FS_1359,"In API testing, what is a 'test fixture'?",A failing test case,A predefined set of data used to set up a known state before a test,A test utility library,A mock HTTP server,B,Full Stack MERN,Backend Development,36
FS_1360,Which approach is best for isolating API tests from the real database?,Use the production database,Use an in-memory database like mongodb-memory-server,Skip database-dependent tests,Mock all database calls manually,B,Full Stack MERN,Backend Development,26
FS_1361,What does `afterAll()` do in a Jest test file?,Runs setup before all tests,Runs cleanup code after all tests in the file have completed,Skips the remaining tests,Resets all mocks,B,Full Stack MERN,Backend Development,35
FS_1362,"In supertest, how do you send a JSON body in a POST request?",request(app).post('/url').body({key:'val'}),"request(app).post('/url').send({key:'val'}).set('Content-Type', 'application/json')",request(app).post('/url').json({key:'val'}),request(app).post('/url').data({key:'val'}),B,Full Stack MERN,Backend Development,34
FS_1363,What is the purpose of mocking `nodemailer` in API tests?,To test email formatting,To prevent actual emails from being sent during tests,To speed up email delivery,To validate SMTP configuration,B,Full Stack MERN,Backend Development,45
FS_1364,Which Jest matcher checks that a function throws an error?,expect(fn).toThrow(),expect(fn).toError(),expect(fn).toFail(),expect(fn).toReject(),A,Full Stack MERN,Backend Development,37
FS_1365,What is code coverage in API testing?,Number of users who tested the API,Percentage of source code lines executed by tests,Number of endpoints tested,Test execution time,B,Full Stack MERN,Backend Development,26
FS_1366,Which Jest configuration option sets a minimum code coverage threshold that fails the test suite if not met?,coverageThreshold,minCoverage,coverageLimit,testCoverage,A,Full Stack MERN,Backend Development,49
FS_1367,"What does `jest.spyOn(object, 'method')` allow you to do?",Create a new method on the object,Monitor calls to an existing method without replacing it,Remove the method from the object,Rename the method,B,Full Stack MERN,Backend Development,43
FS_1368,"In API integration tests, what is the difference between a unit test and an integration test?",Unit tests test the UI; integration tests test the backend,Unit tests test individual functions in isolation; integration tests test how multiple components work together,Unit tests require a database; integration tests do not,There is no difference,B,Full Stack MERN,Backend Development,37
FS_1369,What is the purpose of the `--detectOpenHandles` flag in Jest?,Enable verbose output,Detect async operations that keep Jest from exiting,Skip slow tests,Run tests in parallel,B,Full Stack MERN,Backend Development,27
FS_1370,Which of the following supertest patterns correctly tests that a GET endpoint returns a 404 for a non-existent resource?,request(app).get('/items/99999').expect(200),request(app).get('/items/nonexistent').expect(404),request(app).get('/items/').expect(404),request(app).get('/items/99999').expect(400),B,Full Stack MERN,Backend Development,26
FS_1371,What is the role of `jest.clearAllMocks()` in a `beforeEach` block?,Deletes all mock functions,Clears all mock call history and instances before each test,Resets the module registry,Restores all mocked implementations,B,Full Stack MERN,Backend Development,26
FS_1372,"In Postman, what is an 'Environment' used for?",Storing test scripts,Managing collections of requests,"Storing variables that change between different setups (dev, staging, prod)",Running automated tests,C,Full Stack MERN,Backend Development,50
FS_1373,How do you reference a Postman environment variable named `baseUrl` in a request URL?,$baseUrl,{{baseUrl}},[baseUrl],#baseUrl,B,Full Stack MERN,Backend Development,26
