question_id,question,option_a,option_b,option_c,option_d,correct_answer,domain,topic,difficulty_level
AIML_2048,What does XGBoost stand for?,eXtended Generalized Boosting,eXponential Gradient Boosting,eXtreme Gradient Boosting,eXtra Gradient Boosting,C,AI/ML,Ensemble Methods,10
AIML_2049,Which regularization terms does XGBoost add to the objective function compared to standard Gradient Boosting?,L2 on leaf scores (lambda) and L1 on leaf count (alpha),L2 on tree depth and L1 on number of trees,Dropout regularization on tree branches,L1 on feature weights only,A,AI/ML,Ensemble Methods,10
AIML_2050,Which of the following correctly installs and imports XGBoost?,pip install xgboost; import xgboost as xgb,pip install boost; from boost import XGBClassifier,pip install gradient-boost; import gb as xgb,pip install sklearn; from sklearn.xgb import XGBClassifier,A,AI/ML,Ensemble Methods,10
AIML_2051,What is the purpose of the `eval_metric` parameter in XGBoost?,Sets the loss function used during training,Determines the number of evaluation rounds,Specifies the metric used for evaluating model performance on validation data,Controls the learning rate decay schedule,C,AI/ML,Ensemble Methods,10
AIML_2052,What does the `early_stopping_rounds` parameter do in XGBoost training?,Resets the model after N rounds if performance drops,Limits the maximum number of boosting rounds,Gradually reduces learning rate after N rounds,Stops training when the validation metric doesn't improve for N consecutive rounds,D,AI/ML,Ensemble Methods,10
AIML_2053,Which XGBoost parameter directly controls L2 regularization on leaf weights?,gamma,alpha,reg_l2,lambda,D,AI/ML,Ensemble Methods,10
AIML_2054,What is the role of `gamma` in XGBoost?,L2 regularization coefficient for leaf weights,Learning rate for gradient updates,Minimum loss reduction required to make a further tree partition,Fraction of features used for each tree,C,AI/ML,Ensemble Methods,10
AIML_2055,Which of the following is a key advantage of XGBoost over standard GradientBoostingClassifier?,XGBoost uses deeper trees for better accuracy,XGBoost automatically handles all feature engineering,XGBoost is faster due to parallel tree construction and cache optimization,XGBoost requires no hyperparameter tuning,C,AI/ML,Ensemble Methods,10
AIML_2056,What does `colsample_bytree` control in XGBoost?,Number of columns in the output matrix,Subsampling rate for gradient computation,Fraction of training samples used per tree,Fraction of features randomly selected for each tree,D,AI/ML,Ensemble Methods,10
AIML_2057,"What is the output of this code?
 ```python
 import xgboost as xgb
 model = xgb.XGBClassifier(n_estimators=10, use_label_encoder=False)
 print(model.n_estimators)
 ```",,1,100,10,D,AI/ML,Ensemble Methods,10
AIML_2058,Which XGBoost parameter handles missing values internally during training?,missing,impute_missing,handle_missing,na_value,A,AI/ML,Ensemble Methods,10
AIML_2059,What does `subsample` in XGBoost control?,Fraction of the training data used for each tree (row subsampling),Fraction of features used for each tree,Fraction of the test data used for evaluation,Fraction of estimators used in the final ensemble,A,AI/ML,Ensemble Methods,10
AIML_2060,Which XGBoost booster type is suitable for sparse and structured data with tree-based models?,gbtree,gbrank,dart,gblinear,A,AI/ML,Ensemble Methods,10
AIML_2061,What is 'DART' booster in XGBoost?,Deep Attention Regression Trees Ã¢â‚¬â€ uses attention mechanisms,Dynamic Adaptive Regression Trees Ã¢â‚¬â€ adaptive depth trees,Decision and Regression Tree Ã¢â‚¬â€ a standard tree booster,Dropouts meet Multiple Additive Regression Trees Ã¢â‚¬â€ applies dropout to trees,D,AI/ML,Ensemble Methods,10
AIML_2062,Which code line correctly converts a pandas DataFrame to XGBoost's DMatrix format?,"dmat = xgb.DataMatrix(X_train, y_train)","dmat = xgb.Matrix(X_train, label=y_train)","dmat = xgb.create_dmatrix(X_train, y_train)","dmat = xgb.DMatrix(X_train, label=y_train)",D,AI/ML,Ensemble Methods,10
AIML_2063,What does `scale_pos_weight` address in XGBoost classification?,Normalizes feature weights for positive examples,Adjusts learning rate based on class predictions,"Scales the positive class predictions to range [0,1]",Balances class weights for imbalanced datasets,D,AI/ML,Ensemble Methods,10
AIML_2064,Which XGBoost parameter controls the maximum depth of each tree?,depth_limit,max_depth,max_leaves,tree_depth,B,AI/ML,Ensemble Methods,10
AIML_2065,What happens in XGBoost when `alpha` (L1 regularization) is increased?,The number of trees increases,"Leaf weights are pushed toward zero, creating sparsity",Trees become deeper and more complex,Learning rate is automatically adjusted,B,AI/ML,Ensemble Methods,10
AIML_2066,Which objective function should be used in XGBoost for binary classification?,multi:softmax,binary:logistic,binary:hinge,reg:squarederror,B,AI/ML,Ensemble Methods,10
AIML_2067,What does the `eta` parameter represent in XGBoost?,Early stopping tolerance,Minimum child weight required,Learning rate (equivalent to learning_rate in sklearn API),L2 regularization strength,C,AI/ML,Ensemble Methods,10
AIML_2068,Which method in XGBoost returns feature importance scores?,Both B and A are valid,model.get_feature_importance(),model.feature_importances_,model.coef_,A,AI/ML,Ensemble Methods,10
AIML_2069,What is 'min_child_weight' in XGBoost?,Minimum weight assigned to child trees,Minimum sample weight for a node to be split,Minimum sum of instance weights (hessian) in a child node,Minimum number of child nodes per tree,C,AI/ML,Ensemble Methods,10
AIML_2070,Which XGBoost parameter is most effective at controlling overfitting by limiting tree complexity?,learning_rate,eval_metric,max_depth combined with min_child_weight,n_estimators,C,AI/ML,Ensemble Methods,10
AIML_2071,How does XGBoost's approximate tree learning algorithm improve performance?,By using linear models as leaf predictors,By using quantile sketches to propose candidate split points efficiently,By using only features with high variance for splitting,By limiting tree depth to 3 for all splits,B,AI/ML,Ensemble Methods,10
AIML_2072,What is the advantage of using `xgb.cv()` over standard cross-validation in sklearn?,It automatically tunes all hyperparameters,"It provides cross-validated results at each boosting round, enabling early stopping",It uses GPU by default for all computations,It is computationally faster due to parallel processing,B,AI/ML,Ensemble Methods,10
AIML_2073,What does LightGBM stand for?,Light Generative Boosting Machine,Linear Gradient Boosting Model,Light Gradient-Boosted Machine,Lightweight General Boosting Method,C,AI/ML,Ensemble Methods,10
AIML_2074,Which tree growth strategy does LightGBM use that differs from XGBoost?,Leaf-wise (best-first) growth that splits the leaf with maximum delta loss,Depth-wise (level-wise) growth like XGBoost,Fixed-depth trees with equal splits at each level,Random leaf selection for splitting,A,AI/ML,Ensemble Methods,10
AIML_2075,What technique does LightGBM use to handle large datasets efficiently?,Gradient-based One-Side Sampling (GOSS) and Exclusive Feature Bundling (EFB),Sampling every other row to reduce dataset size,Principal Component Analysis before training,Feature hashing to reduce dimensionality,A,AI/ML,Ensemble Methods,10
AIML_2076,Which of the following correctly imports LightGBM?,from lgbm import LGBMClassifier,import lightgbm,import lgboost as lgb,import lightgbm as lgb,D,AI/ML,Ensemble Methods,10
AIML_2077,What is 'GOSS' in LightGBM?,Gradient-based One-Side Sampling Ã¢â‚¬â€ keeps large gradient samples and randomly drops small ones,General Optimization for Sequential Splitting Ã¢â‚¬â€ optimizes tree splits,Grouped Optimal Subspace Search Ã¢â‚¬â€ groups correlated features,Gradient Optimal Split Selection Ã¢â‚¬â€ selects the best split using gradients,A,AI/ML,Ensemble Methods,10
AIML_2078,What is 'EFB' (Exclusive Feature Bundling) in LightGBM?,Exponential Feature Boosting for high-cardinality features,A method to bundle exclusive features into groups to reduce dimensionality,An ensemble of feature extraction techniques,An exclusive feature selection algorithm using Bayesian optimization,B,AI/ML,Ensemble Methods,10
AIML_2079,Which LightGBM parameter is equivalent to XGBoost's `max_depth`?,depth,num_leaves,max_leaves,tree_depth,B,AI/ML,Ensemble Methods,10
AIML_2080,How does LightGBM handle categorical features?,It automatically applies label encoding and treats them as continuous,It requires one-hot encoding before training,It natively handles categorical features by converting them to int and using optimal splitting,It drops categorical features during training,C,AI/ML,Ensemble Methods,10
AIML_2081,"What is the output of this code?
 ```python
 import lightgbm as lgb
 model = lgb.LGBMClassifier(n_estimators=50)
 print(model.n_estimators)
 ```",,50,10,100,B,AI/ML,Ensemble Methods,10
